direction,src_id,src_label,dst_id,dst_label,weight,relations
in,45609,entity[45609] (stars::4.5),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00007318,stars_inv
in,46503,entity[46503] (categories::Chinese),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00006819,categories_inv
in,45567,entity[45567] (categories::Restaurants),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00005995,categories_inv
in,45648,entity[45648] (?),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00001237,attributes::GoodForMeal_inv
in,45590,entity[45590] (attributes::DogsAllowed::True),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000056,attributes::DogsAllowed_inv
in,45547,entity[45547] (attributes::OutdoorSeating::True),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000033,attributes::OutdoorSeating_inv
in,45613,entity[45613] (attributes::GoodForKids::False),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::GoodForKids_inv
in,45540,entity[45540] (attributes::BikeParking::True),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::BikeParking_inv
in,45694,entity[45694] (attributes::WiFi::no),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::WiFi_inv
in,45561,entity[45561] (attributes::Caters::False),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::Caters_inv
in,45704,entity[45704] (attributes::WheelchairAccessible::True),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::WheelchairAccessible_inv
in,45569,entity[45569] (attributes::NoiseLevel::average),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::NoiseLevel_inv
in,45572,entity[45572] (attributes::RestaurantsDelivery::False),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::RestaurantsDelivery_inv
in,45545,entity[45545] (attributes::BusinessAcceptsCreditCards::True),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::BusinessAcceptsCreditCards_inv
in,45646,entity[45646] (attributes::HasTV::True),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::HasTV_inv
in,45592,entity[45592] (attributes::RestaurantsTakeOut::True),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::RestaurantsTakeOut_inv
in,45560,entity[45560] (attributes::RestaurantsGoodForGroups::True),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::RestaurantsGoodForGroups_inv
in,45702,entity[45702] (attributes::RestaurantsReservations::True),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::RestaurantsReservations_inv
in,45927,entity[45927] (attributes::Alcohol::full_bar),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::Alcohol_inv
in,45618,entity[45618] (attributes::RestaurantsTableService::True),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::RestaurantsTableService_inv
in,45585,entity[45585] (attributes::RestaurantsAttire::casual),7401,entity[7401] (ZCzey5aPhd7jYIoHsUfjmQ),0.00000000,attributes::RestaurantsAttire_inv
