item_id,score,num_connected_entities
4702,-0.43809786,4
12214,-0.43814722,10
11018,-0.43816015,8
13525,-0.4382027,4
7694,-0.4382274,10
3748,-0.4382544,8
3270,-0.43827242,6
4903,-0.4383355,10
2123,-0.43839014,8
4071,-0.43853217,7
13119,-0.4385525,6
12283,-0.43855438,6
12761,-0.4386201,5
9767,-0.43865433,5
8829,-0.43867144,6
11450,-0.43875426,5
1843,-0.4387791,9
6150,-0.43880025,7
8801,-0.43885145,10
574,-0.43890634,5
7173,-0.43898448,8
11156,-0.438997,7
5780,-0.43905643,4
8062,-0.43909276,4
11704,-0.43911448,4
11512,-0.439239,14
829,-0.439262,9
13586,-0.43931368,9
3414,-0.4394914,7
8537,-0.43951336,9
13136,-0.439537,7
9625,-0.4395516,10
11448,-0.43961886,10
8101,-0.43965393,6
5512,-0.43969864,8
137,-0.43971273,7
13171,-0.43972102,10
13758,-0.43980506,13
9845,-0.43981606,9
8784,-0.43989363,5
230,-0.43994582,8
319,-0.43996057,9
4286,-0.43999246,5
3539,-0.440309,10
13087,-0.44037682,13
6268,-0.44038218,8
8271,-0.4404477,10
480,-0.44051194,3
3504,-0.4405557,8
2363,-0.44055662,5
5877,-0.44058657,7
2101,-0.44059053,10
8675,-0.44059122,6
10511,-0.44061592,8
11969,-0.4406235,10
4743,-0.44063947,9
2472,-0.44064376,6
11467,-0.4406738,9
11764,-0.44075817,10
9912,-0.44076866,6
11834,-0.44077963,17
9028,-0.44078818,11
7155,-0.44079074,8
4106,-0.44082397,7
11422,-0.44084203,7
6010,-0.4408442,3
5570,-0.44084817,11
12441,-0.44085726,7
10826,-0.44087684,7
1928,-0.44097206,9
4777,-0.44099385,7
13931,-0.44101414,7
5875,-0.4410579,11
6488,-0.44126835,7
5680,-0.44134316,8
11084,-0.44148362,11
10127,-0.44152963,11
6582,-0.44155183,9
13772,-0.4417003,10
7762,-0.4417132,7
3252,-0.44173622,7
6222,-0.4418064,11
6237,-0.44191897,10
13481,-0.44201297,7
9039,-0.44221896,8
11910,-0.4422398,9
9535,-0.44230732,3
9265,-0.44233915,9
10533,-0.44239148,15
4003,-0.4424062,10
10578,-0.4424479,6
4723,-0.44248283,16
5088,-0.44248715,10
12473,-0.44257906,8
10643,-0.44258222,8
5350,-0.44265985,12
3872,-0.44280818,6
1132,-0.4428316,11
9769,-0.44287574,7
6111,-0.44295067,4
3426,-0.4430489,10
11862,-0.44313234,13
11266,-0.44316584,5
6660,-0.44318613,12
13514,-0.44320473,12
6264,-0.44324273,8
10648,-0.443303,3
8299,-0.44331834,9
9754,-0.44337165,8
4760,-0.4434428,4
311,-0.4434887,10
8265,-0.44357866,6
5881,-0.44367158,6
658,-0.4437275,9
412,-0.44377035,7
11962,-0.4438971,10
7239,-0.44390538,9
2895,-0.44396448,8
3725,-0.44398904,7
4863,-0.44413984,8
12029,-0.44415736,11
4952,-0.44417506,7
5906,-0.44424692,7
10833,-0.44433475,9
4584,-0.44439662,11
1106,-0.44444782,14
4048,-0.44450924,9
12777,-0.4445236,10
4470,-0.4445244,8
6288,-0.4445331,5
11065,-0.44465402,8
8314,-0.4448227,7
3190,-0.4449599,3
11239,-0.4450379,7
6429,-0.445196,4
4445,-0.44529596,11
11094,-0.44534543,8
12025,-0.4453723,7
13690,-0.4454232,7
8906,-0.4455108,5
7548,-0.44553986,10
9871,-0.4455785,8
2740,-0.445681,6
4550,-0.44569227,9
9611,-0.44570464,7
4365,-0.4458781,7
7458,-0.44588628,8
615,-0.44597468,9
3780,-0.44604492,10
10722,-0.44607028,3
4000,-0.4461429,5
1925,-0.4461694,8
3839,-0.4461703,5
2195,-0.44631243,6
576,-0.44635352,6
2823,-0.44639447,7
7517,-0.44641912,10
12392,-0.4465356,6
11832,-0.44658253,10
7557,-0.44666007,8
8454,-0.44669324,7
9634,-0.446704,7
9559,-0.44687766,8
5421,-0.44688183,7
8165,-0.4469394,5
8213,-0.4469863,7
12849,-0.44700798,8
8944,-0.44703206,7
3889,-0.4470936,5
6162,-0.44720906,9
917,-0.44722748,6
236,-0.4472559,8
13632,-0.4472893,11
9545,-0.44745204,8
8200,-0.44748148,9
10075,-0.44751498,10
7954,-0.4475378,6
13426,-0.44765192,7
6050,-0.4477233,10
1950,-0.4477489,6
6411,-0.4478102,6
8093,-0.4478747,5
9936,-0.44794142,7
3249,-0.44806015,9
321,-0.44808146,6
10807,-0.4481714,7
2514,-0.4483223,7
7255,-0.44843492,6
7327,-0.44845742,7
2397,-0.44851798,5
11154,-0.44855487,5
9168,-0.44857755,10
13645,-0.44864267,5
8711,-0.4486745,4
9986,-0.44871244,12
457,-0.4487964,6
4170,-0.44896033,8
7580,-0.44898707,9
12509,-0.44901657,7
6971,-0.4490553,6
9798,-0.44911742,8
9850,-0.449125,7
6847,-0.44914734,6
579,-0.44916922,11
4210,-0.4492675,14
9324,-0.449272,5
10727,-0.44927797,7
7900,-0.44929165,11
12096,-0.44932008,6
10918,-0.44941697,10
12773,-0.44942775,7
2267,-0.44952,5
12601,-0.44954133,8
8603,-0.44961107,11
1985,-0.4497016,9
5892,-0.449726,5
5740,-0.4497646,8
1646,-0.44978857,9
3406,-0.44986874,6
10274,-0.44992077,5
7453,-0.4499917,5
9218,-0.4501102,7
9455,-0.4501327,9
133,-0.45018014,13
532,-0.45035732,11
8264,-0.450448,8
5731,-0.45047036,8
3184,-0.45056254,6
5837,-0.4507075,9
9544,-0.4507385,7
239,-0.4508069,7
8196,-0.45083344,10
11122,-0.450855,10
7993,-0.4508676,10
10878,-0.45092952,7
6360,-0.45093504,6
3433,-0.45100847,9
1415,-0.4510284,10
9004,-0.45109415,4
10959,-0.45111212,10
13792,-0.45114845,7
13973,-0.45122412,4
7854,-0.45128438,2
2217,-0.45129663,9
3660,-0.45133537,9
13064,-0.45137316,10
3143,-0.45137522,11
3874,-0.45138356,11
1238,-0.45141026,6
4016,-0.45144236,8
9496,-0.451588,6
2432,-0.4516547,5
3691,-0.45168877,10
3809,-0.45174822,8
6979,-0.45175126,14
6423,-0.45175448,7
7357,-0.45177564,11
10804,-0.45181194,10
10786,-0.45183283,8
12322,-0.45183933,11
1109,-0.4518482,7
8524,-0.45187202,4
1659,-0.45204327,8
9313,-0.45205802,7
4679,-0.4521024,9
5180,-0.45212668,7
9354,-0.4521532,6
5543,-0.4523462,6
8580,-0.45234686,5
1617,-0.45237368,7
12640,-0.45246136,9
13888,-0.45246398,8
13191,-0.45247862,6
4053,-0.45255604,9
10757,-0.45258522,5
12699,-0.452641,7
8689,-0.45267498,6
11861,-0.45271045,7
6779,-0.45272276,11
4726,-0.45289615,8
9982,-0.45290384,3
3565,-0.45300347,4
853,-0.4531099,8
4663,-0.45312482,9
5796,-0.45313504,8
3250,-0.45315316,12
3545,-0.45315948,11
1899,-0.45322838,6
2443,-0.45326602,10
2332,-0.45327094,9
6217,-0.45329732,10
3240,-0.45337597,9
10982,-0.453392,11
12785,-0.4534064,9
8158,-0.4535092,9
6508,-0.45351374,9
5809,-0.45363334,4
5299,-0.45365384,5
5593,-0.45383683,8
10903,-0.45388764,7
13569,-0.45389175,7
11956,-0.4539209,9
13205,-0.45407608,8
3938,-0.45416272,4
12421,-0.45417038,3
13881,-0.4541893,6
11798,-0.45434368,13
1755,-0.45439598,7
5859,-0.4545233,9
4731,-0.45455343,6
1495,-0.45458737,8
1905,-0.45459753,7
12861,-0.4547603,12
6350,-0.45477283,7
3958,-0.45479825,6
11201,-0.4548208,4
3437,-0.45484665,7
3901,-0.45508277,12
9465,-0.4552158,8
9689,-0.45523116,8
3238,-0.45524764,7
7010,-0.45525962,9
12131,-0.4552911,9
1309,-0.45529985,8
7642,-0.45537075,9
13110,-0.45537144,9
7491,-0.4553827,12
1452,-0.4553853,9
8594,-0.45540375,10
12796,-0.45559737,8
2120,-0.45568347,10
11646,-0.45572782,6
11115,-0.455944,12
4983,-0.45596126,5
2764,-0.45600504,6
9278,-0.45601547,5
12058,-0.45608306,7
8004,-0.4560928,16
58,-0.45609644,9
11440,-0.45612344,5
11520,-0.45618233,8
10008,-0.45618743,9
4658,-0.45622888,8
1186,-0.45623258,7
6297,-0.45639727,10
1573,-0.45643446,12
12238,-0.45644778,7
2750,-0.45666972,12
11692,-0.45670474,4
6284,-0.45671162,7
11117,-0.45674103,8
11734,-0.45676157,10
4839,-0.45677528,9
969,-0.45684278,12
4652,-0.456925,7
10845,-0.45698553,9
4105,-0.45699918,9
13616,-0.45701787,5
4019,-0.4570313,6
12015,-0.45709267,5
11451,-0.4571111,7
10790,-0.45716444,7
10936,-0.45717558,6
1587,-0.45717838,6
50,-0.45725375,11
7388,-0.4572853,11
6962,-0.45729244,9
10800,-0.457398,10
1852,-0.4574522,12
8876,-0.4574606,7
3291,-0.4575156,9
9999,-0.45752952,6
10239,-0.45753214,10
7636,-0.45761302,10
13,-0.4576168,5
12031,-0.4576524,7
8272,-0.45781496,5
5857,-0.45785367,11
1068,-0.45787615,11
9527,-0.45794016,6
3007,-0.45794418,9
12696,-0.45795462,84
5382,-0.45798382,6
12085,-0.45799127,9
4261,-0.45801243,9
5465,-0.4580302,6
8662,-0.45808184,9
3234,-0.45809108,6
13976,-0.4580992,12
10069,-0.45810398,4
13162,-0.45814595,7
11680,-0.4581488,4
4479,-0.45817164,9
8357,-0.45829338,7
10126,-0.45829383,10
4123,-0.4583181,4
1350,-0.4583235,12
3082,-0.45832354,7
5869,-0.45836946,12
5760,-0.45840886,10
1895,-0.45847124,8
13457,-0.45852062,9
2390,-0.45858324,9
3856,-0.45859173,7
2543,-0.45859417,5
8303,-0.45867452,8
9400,-0.45871073,10
6477,-0.4588718,5
2737,-0.45888,7
6838,-0.45896605,9
8563,-0.4589843,6
13709,-0.4589911,6
1115,-0.45903283,7
453,-0.4590716,5
5414,-0.45907688,11
9374,-0.4592214,6
7450,-0.4592601,8
13049,-0.45926803,11
4845,-0.4592754,7
3549,-0.45928752,7
4571,-0.45935234,8
7295,-0.45948407,12
12750,-0.45953393,9
2626,-0.4596362,9
9314,-0.45968506,4
3154,-0.45973584,10
11391,-0.4597406,9
8520,-0.45974195,6
10604,-0.45980167,7
10133,-0.45981586,7
12611,-0.45982802,9
8581,-0.46004725,7
12646,-0.46007422,6
3079,-0.46007946,5
212,-0.4600796,5
7812,-0.46012372,7
8313,-0.46015644,7
13589,-0.46023512,5
2937,-0.4602388,8
4626,-0.46029076,7
8529,-0.46042997,6
3023,-0.46045476,14
7047,-0.46046373,8
10697,-0.46051875,9
11744,-0.4605485,9
5710,-0.46059692,5
6899,-0.4607302,4
3536,-0.46080554,2
13272,-0.46087626,10
6314,-0.46091086,9
12836,-0.46100095,8
12581,-0.4610056,12
3255,-0.46106133,7
4327,-0.46117237,9
7204,-0.46119815,6
5315,-0.46128052,8
10702,-0.46133402,9
5376,-0.4614109,5
11767,-0.46180683,10
5446,-0.46186575,10
2932,-0.4618922,10
1841,-0.46190313,7
13508,-0.46216512,7
11044,-0.46223485,6
6108,-0.46225807,8
8713,-0.46231475,6
1521,-0.46235213,10
5835,-0.46235582,6
11233,-0.46235985,9
4608,-0.46238947,9
4179,-0.46252072,6
7387,-0.46253258,7
4408,-0.4626023,5
5281,-0.46278682,8
11003,-0.46279293,6
1064,-0.46280122,8
11715,-0.4629391,13
12936,-0.46296617,8
3894,-0.46306247,6
13799,-0.46333033,7
3846,-0.4633666,7
11690,-0.46345323,9
4229,-0.46348685,7
5298,-0.46350127,6
7782,-0.4635356,7
2560,-0.463601,4
11128,-0.46360606,10
8474,-0.46363342,3
11843,-0.46373484,11
3687,-0.4637521,8
709,-0.46388367,4
12614,-0.46390632,7
13769,-0.46391168,13
2230,-0.46407935,14
5490,-0.464097,6
14007,-0.46410224,5
5777,-0.46411136,7
7643,-0.464343,8
5336,-0.46435314,5
2124,-0.46436322,7
4326,-0.4643653,10
11477,-0.4644221,7
13236,-0.46443635,6
770,-0.46447435,4
1908,-0.46448463,7
718,-0.46457043,7
248,-0.4645757,7
9375,-0.46464786,7
5698,-0.46465248,11
11004,-0.46466205,5
8260,-0.46466744,10
8605,-0.46466935,6
5453,-0.46467406,7
10652,-0.46472254,8
9212,-0.4647268,13
1571,-0.46473816,8
13663,-0.46481913,7
8964,-0.46487302,8
11818,-0.46502215,7
448,-0.46503034,10
5803,-0.46508664,14
6863,-0.46509594,7
10591,-0.46520582,7
7309,-0.4652211,10
4379,-0.46545208,12
2981,-0.4654703,7
13598,-0.46552488,13
3009,-0.46565175,6
5076,-0.46566546,4
1727,-0.46567768,5
5255,-0.46579316,10
8935,-0.4658793,7
1964,-0.46591407,12
550,-0.4659374,8
10893,-0.46598393,5
11994,-0.46600562,4
7600,-0.46617526,11
4004,-0.46626014,8
10411,-0.46630302,9
11024,-0.46630892,2
4524,-0.4663392,5
5802,-0.46636316,8
2847,-0.46637338,8
4037,-0.4664662,9
12389,-0.46650913,1
11750,-0.46653363,5
2552,-0.46655464,3
12610,-0.46656987,6
704,-0.46659002,10
8642,-0.46664786,12
7856,-0.46666333,8
10280,-0.46676314,4
3932,-0.46681932,10
5608,-0.46681997,4
3052,-0.46682286,7
4597,-0.46690524,9
3883,-0.46694553,10
880,-0.46694747,11
4583,-0.46700147,9
4849,-0.4670439,6
12987,-0.46708483,11
2890,-0.46711436,5
6552,-0.4673215,8
9222,-0.4674143,11
7824,-0.46745586,4
9349,-0.46745706,8
9864,-0.46749356,11
6748,-0.4675035,6
499,-0.46758807,10
5563,-0.46766618,6
6056,-0.46769625,4
9949,-0.4677052,10
13292,-0.46772867,7
9529,-0.4677529,10
3581,-0.4677533,8
5176,-0.46790794,14
10321,-0.46801817,6
3084,-0.46805993,6
11214,-0.46827748,5
1593,-0.46851218,6
4313,-0.46859393,4
7299,-0.4686547,9
10761,-0.4686877,9
5086,-0.46872255,6
10466,-0.4687717,7
8853,-0.468783,8
2238,-0.46883845,9
12187,-0.4689204,3
478,-0.46893448,3
3008,-0.46897134,2
6486,-0.46899894,8
10746,-0.4690861,5
6550,-0.46913195,7
13322,-0.46914452,11
2752,-0.4692919,7
7058,-0.46932968,10
1311,-0.46944043,6
5723,-0.46947956,5
8006,-0.46949255,6
2278,-0.46953866,8
10968,-0.46959928,6
9323,-0.4696458,11
13353,-0.46968225,10
11027,-0.46968347,9
5720,-0.46969673,13
3672,-0.46977675,6
12404,-0.4697998,7
10182,-0.4698847,8
5148,-0.469887,7
9119,-0.46994048,6
7898,-0.46994168,7
6704,-0.4699652,11
5603,-0.47003707,7
348,-0.4700551,11
3108,-0.47007605,6
7859,-0.47021133,9
10771,-0.47026998,12
11394,-0.47032097,9
10273,-0.470345,16
3499,-0.47034708,10
7235,-0.4704139,12
7434,-0.47042713,8
8673,-0.47053957,7
7592,-0.47054076,12
12553,-0.47054335,11
4699,-0.47054765,6
6327,-0.47063088,6
13964,-0.47079128,7
4992,-0.47087756,7
2149,-0.47089595,7
9318,-0.47096157,4
3091,-0.4709627,12
3553,-0.4710046,6
1485,-0.47101423,6
6285,-0.47113082,8
6321,-0.47118306,8
10881,-0.47120056,10
4221,-0.47130802,6
2957,-0.4713709,11
2639,-0.47137663,6
6719,-0.4714894,13
3358,-0.4715379,10
7489,-0.47165,6
4914,-0.4716633,14
11257,-0.47166333,12
13751,-0.47179493,6
9794,-0.47179887,9
3117,-0.47188494,7
6759,-0.47200626,7
7655,-0.47200927,5
5493,-0.47205606,14
4693,-0.47206217,10
816,-0.4720782,14
2384,-0.47211248,11
12297,-0.4721784,8
5368,-0.4721813,6
4090,-0.47218627,6
5999,-0.47220722,7
1404,-0.4722162,8
9176,-0.4722371,8
5520,-0.47250065,6
12680,-0.47258297,5
8170,-0.4726431,10
13349,-0.47268313,6
13131,-0.47284544,9
2129,-0.47288686,9
10085,-0.47292012,8
7435,-0.472944,15
7257,-0.47295094,7
4827,-0.47297022,9
11344,-0.47305256,9
1501,-0.4731028,6
5785,-0.47312376,14
6663,-0.47317,7
7323,-0.47323436,8
10980,-0.47324625,8
1820,-0.47325042,7
10949,-0.47326133,7
894,-0.47327197,6
3634,-0.47332785,12
11403,-0.47334883,6
11636,-0.47336024,8
3509,-0.47337484,10
4737,-0.47340763,6
3001,-0.47341326,5
8850,-0.47346714,7
3128,-0.47352308,17
1562,-0.47355467,11
9137,-0.4735801,9
10362,-0.47363257,12
910,-0.47377497,6
3620,-0.47379023,9
9433,-0.47397387,10
11654,-0.4739802,6
11428,-0.47400376,5
7823,-0.47405168,9
8366,-0.47405195,10
10743,-0.47408304,9
11099,-0.47410542,6
6184,-0.47410783,6
4552,-0.4741368,12
7996,-0.4741882,5
12916,-0.47428936,6
13327,-0.47431365,13
9050,-0.47431612,7
5135,-0.47432783,8
10602,-0.4743472,9
450,-0.47435296,11
2192,-0.47444096,7
3773,-0.47447327,3
12329,-0.47453508,5
12150,-0.4745613,11
13757,-0.47459728,10
13644,-0.4746724,9
10138,-0.47473526,12
9988,-0.47478214,11
897,-0.47487023,7
6163,-0.47506088,8
161,-0.47509837,5
13149,-0.4751379,8
4748,-0.475224,9
8893,-0.47534004,6
13102,-0.47534293,7
5154,-0.47550437,7
5908,-0.47556478,4
2157,-0.47565743,15
13226,-0.47565755,6
9491,-0.47569478,13
9181,-0.47569543,8
13285,-0.4757034,15
6678,-0.47570843,4
10176,-0.47572845,8
5413,-0.4758194,9
1594,-0.4758512,10
12981,-0.47587353,5
6757,-0.47589546,9
1482,-0.47595763,10
13856,-0.4760116,6
11310,-0.47601476,8
3360,-0.4760168,4
13332,-0.47603244,7
3651,-0.47608325,5
14021,-0.47609082,12
3657,-0.47622135,10
11847,-0.47622198,11
5155,-0.47625613,6
2482,-0.47627258,10
7265,-0.47633338,8
12567,-0.47648433,7
12930,-0.4764927,6
9763,-0.47649825,5
4274,-0.47651112,7
6117,-0.47656685,5
4971,-0.47661194,7
8716,-0.47664315,7
372,-0.47673243,8
5625,-0.47673288,5
5052,-0.4767435,9
13068,-0.47678068,10
11948,-0.47682327,6
5554,-0.47698808,7
12272,-0.477044,10
6598,-0.47712174,6
10260,-0.47717947,10
2479,-0.47725332,9
3975,-0.4773531,5
4963,-0.47736964,8
12817,-0.4774246,8
2630,-0.4774549,7
4399,-0.4778583,9
12365,-0.47786057,5
3230,-0.47789955,4
4337,-0.4779132,3
5324,-0.47795653,11
8697,-0.47802517,6
13548,-0.47802734,6
12805,-0.4780421,9
1181,-0.478095,7
6231,-0.47811413,8
10150,-0.47813952,9
12257,-0.47821498,8
10063,-0.4782483,5
7298,-0.47839203,5
2501,-0.47845757,5
8351,-0.4784884,8
8421,-0.47853985,12
10038,-0.47858545,8
7001,-0.47876728,9
5332,-0.47877106,7
11643,-0.47883326,6
13590,-0.4788665,11
8208,-0.4789362,6
3088,-0.47896415,6
7156,-0.47900373,6
6439,-0.47910875,13
9815,-0.47923067,6
2929,-0.47930488,7
2573,-0.4793493,9
2892,-0.47943076,7
7176,-0.4795234,9
11327,-0.4795727,11
2409,-0.47957307,9
12576,-0.4798286,10
5449,-0.47991154,11
1825,-0.47997075,5
11770,-0.48000956,5
7488,-0.48002484,13
8680,-0.48004588,8
8236,-0.4800899,7
13809,-0.48011786,13
2325,-0.48011935,10
9381,-0.480185,7
7715,-0.4803054,5
12854,-0.48031235,12
10632,-0.48033625,9
1393,-0.48035774,6
12688,-0.48037222,7
6723,-0.4804045,9
3680,-0.48048192,7
12710,-0.48049396,9
13853,-0.48051393,7
6563,-0.4806489,12
13560,-0.4807058,7
13753,-0.48073635,8
12804,-0.48085392,7
5560,-0.48086694,5
9476,-0.48089802,9
7677,-0.4809588,8
6404,-0.48104718,11
12959,-0.4810562,7
10408,-0.48112184,8
13318,-0.4811587,12
8527,-0.4812089,10
4250,-0.48121673,8
4566,-0.48129418,7
8879,-0.48139152,7
11621,-0.48140228,8
5190,-0.4815058,8
11997,-0.48151803,7
12898,-0.48153064,6
10593,-0.48160294,13
966,-0.48160484,6
8417,-0.4816527,11
6364,-0.4817077,6
7218,-0.48189685,8
10847,-0.48192874,8
11275,-0.48193184,10
5721,-0.48210266,9
12626,-0.48210713,5
6484,-0.48217794,10
10120,-0.48226628,10
10397,-0.4822993,5
5074,-0.48242906,7
13894,-0.4824665,12
9555,-0.48256448,6
3537,-0.48260888,5
2079,-0.48263776,7
11626,-0.4826426,9
1903,-0.48267162,7
11609,-0.48275897,6
3966,-0.4828184,9
5208,-0.48283216,7
10483,-0.48305175,5
7136,-0.48318228,8
4266,-0.4831828,11
13389,-0.48319972,7
11106,-0.48321727,9
13440,-0.48323742,8
6241,-0.48326138,8
7958,-0.48326716,3
3957,-0.4833185,6
7213,-0.48332813,9
6270,-0.4833459,7
3166,-0.4834321,10
3529,-0.4834512,11
5537,-0.48360953,7
2837,-0.48365426,7
4406,-0.48370376,8
202,-0.48373178,6
5009,-0.4837337,6
13461,-0.4837479,11
7777,-0.48381138,4
471,-0.4838231,11
1783,-0.48384044,5
1102,-0.48406523,8
2364,-0.48409072,7
12119,-0.4841626,7
628,-0.48420402,12
757,-0.48428288,8
4033,-0.4842838,8
370,-0.48432422,9
3281,-0.48433477,5
10473,-0.48437536,7
9411,-0.48448053,15
7072,-0.484569,9
6720,-0.48457873,14
7529,-0.48458964,6
3417,-0.48461932,11
6275,-0.4846747,7
1434,-0.4847021,10
5401,-0.48472726,7
8144,-0.4847392,10
11668,-0.48475873,9
10579,-0.4848178,6
10767,-0.48485008,6
7287,-0.4849264,6
11938,-0.48493797,10
4363,-0.48495236,11
3379,-0.48503047,9
12907,-0.48505357,12
13439,-0.48508883,11
6234,-0.4851038,12
12296,-0.4851054,11
2645,-0.48511383,5
3626,-0.48517722,10
7362,-0.48519826,7
11556,-0.48527205,5
12460,-0.48532408,11
1668,-0.48539287,10
10384,-0.48554778,5
10387,-0.48554897,10
9273,-0.4855888,15
12589,-0.4855992,5
1967,-0.48573026,7
4638,-0.48588917,10
2199,-0.485948,12
5133,-0.48595145,10
6546,-0.48597962,12
7373,-0.48604918,8
10987,-0.4860748,8
4323,-0.4861033,8
4232,-0.48610663,6
9856,-0.48612383,7
10507,-0.48614448,6
7207,-0.48617145,7
988,-0.48624054,7
4862,-0.48625404,8
3981,-0.48630676,8
2680,-0.48631218,8
7602,-0.48640433,10
1303,-0.48643276,11
5425,-0.48644215,13
5812,-0.48645377,7
1806,-0.4864937,4
8393,-0.48651215,6
5889,-0.48651984,6
12607,-0.48652455,5
11966,-0.48660842,10
2519,-0.48664597,8
4763,-0.4866907,8
5331,-0.48669094,6
9835,-0.48675287,9
2618,-0.4868152,6
5977,-0.4871427,8
11535,-0.487145,4
9567,-0.4871529,10
11890,-0.48721868,8
4044,-0.48724988,8
11933,-0.48725837,13
13305,-0.48728046,13
7097,-0.4873312,8
7736,-0.48738644,10
8645,-0.48749456,4
5748,-0.48752543,3
3873,-0.48764366,7
2512,-0.48769245,14
10034,-0.48769698,7
2933,-0.48776326,7
9061,-0.48778114,7
5187,-0.48781013,9
3750,-0.48784006,5
8023,-0.48786443,10
11524,-0.4878669,6
13227,-0.48789814,6
10461,-0.48803547,11
2323,-0.4880848,9
13015,-0.48810628,11
609,-0.48815563,10
10965,-0.48830214,7
3538,-0.48832604,7
5823,-0.4884978,8
7129,-0.48850837,7
12621,-0.48853067,9
2012,-0.48861396,8
2476,-0.4886639,6
225,-0.4887539,6
4414,-0.48883405,11
12222,-0.48883656,5
8914,-0.48890638,10
11305,-0.4890257,5
2886,-0.48916948,8
7409,-0.48923713,6
7224,-0.48931897,10
9040,-0.4893809,9
4091,-0.48951277,8
12032,-0.4895204,12
1457,-0.48952708,9
7879,-0.48955378,7
7328,-0.48963708,9
7314,-0.48974243,6
9708,-0.48988023,9
10449,-0.48988053,6
6253,-0.49011627,8
2138,-0.4901941,8
5609,-0.49019736,8
245,-0.49026588,13
415,-0.4902689,11
13059,-0.49027386,5
3418,-0.49028194,8
11671,-0.4902822,8
1609,-0.49030548,7
3451,-0.49039882,9
9280,-0.49042535,12
10207,-0.49043274,9
231,-0.49046817,12
70,-0.49056804,5
13801,-0.49062884,7
8422,-0.49072856,10
9312,-0.4907342,9
9099,-0.4908435,10
10749,-0.4909295,11
3677,-0.4910169,7
5902,-0.49105304,13
10202,-0.49110845,7
10134,-0.49120453,5
5907,-0.49121535,6
10572,-0.49129125,9
9749,-0.49130067,7
12378,-0.4913151,4
11944,-0.49147737,9
11576,-0.49150696,10
6252,-0.4916293,1
13163,-0.49168533,13
324,-0.49169782,9
13273,-0.49181017,7
2910,-0.49182937,8
9671,-0.49183503,14
12570,-0.49195746,9
12507,-0.4920198,7
2256,-0.49206498,6
197,-0.49206668,12
9005,-0.4920914,10
1894,-0.49210152,9
2805,-0.49212027,9
181,-0.4921232,5
138,-0.49218455,8
9147,-0.492232,7
6889,-0.49223447,9
1680,-0.4922478,10
9223,-0.4922854,6
12061,-0.49230048,8
3591,-0.49231634,8
6202,-0.49235052,8
12528,-0.49240226,8
2804,-0.49241018,11
7843,-0.49243551,8
5230,-0.4925992,13
9285,-0.49262443,7
6861,-0.49271742,8
6752,-0.49283862,8
10699,-0.49284586,7
7672,-0.49298814,6
13251,-0.49302217,11
3317,-0.49304143,10
1006,-0.49307778,7
8397,-0.49310723,5
2054,-0.4931289,8
4290,-0.49314058,8
2698,-0.49314302,9
9892,-0.49317768,8
9093,-0.49320832,9
5082,-0.49321058,5
9501,-0.49334437,15
3221,-0.49334538,14
4194,-0.49345934,10
8172,-0.4934969,9
9116,-0.49357897,8
5473,-0.4935917,9
2179,-0.49366283,10
2828,-0.4937835,6
6650,-0.49390417,8
678,-0.49400455,11
13912,-0.49405602,8
2606,-0.4941132,12
2651,-0.49411547,5
8735,-0.4941297,6
9434,-0.49418163,5
8326,-0.49422148,6
7052,-0.49434856,8
6412,-0.49436724,6
7053,-0.49441758,8
4486,-0.4944489,8
11934,-0.4944658,8
7106,-0.49450073,6
11465,-0.49456736,6
2936,-0.49461308,7
4317,-0.49471068,4
7420,-0.49473277,10
13360,-0.49479467,5
9770,-0.49480218,9
13372,-0.4948072,5
5071,-0.49484715,9
9615,-0.49498442,9
2352,-0.49504635,11
6544,-0.49513888,10
4051,-0.49514374,13
7196,-0.49515736,3
10200,-0.4952946,12
6993,-0.4953297,6
1569,-0.49535105,9
10237,-0.49551186,5
4821,-0.49556145,6
3175,-0.49559426,9
8327,-0.49560708,6
7887,-0.4956076,4
8382,-0.4957467,5
11694,-0.49579138,4
7110,-0.49585018,8
1031,-0.4959851,9
4468,-0.4959993,9
2760,-0.4960626,8
10014,-0.49621046,10
11171,-0.49625152,6
5213,-0.49631852,8
6089,-0.49637777,8
12310,-0.49641386,7
12359,-0.49644238,5
13476,-0.4965921,10
12824,-0.49668247,10
10030,-0.4967817,8
9823,-0.4968343,12
10484,-0.49693522,7
8644,-0.49696237,7
6727,-0.49701512,14
11525,-0.49705407,10
4722,-0.4971091,8
1966,-0.49711058,10
5379,-0.49711257,6
13135,-0.4971232,10
6520,-0.4972647,10
3455,-0.49735594,11
6312,-0.4973798,5
1084,-0.49745032,10
3149,-0.49746493,8
10017,-0.4975167,6
11152,-0.49754816,9
3169,-0.49759382,8
13438,-0.49776614,10
905,-0.49783245,13
8068,-0.4978796,8
7708,-0.49792355,7
11563,-0.49792844,8
11866,-0.49799913,7
9878,-0.49807587,8
5755,-0.49816456,6
8195,-0.49819338,5
1052,-0.49826935,8
13897,-0.4982731,11
10044,-0.4983614,7
11645,-0.4983913,8
1938,-0.4984333,10
4960,-0.49851534,5
4082,-0.4985416,7
7466,-0.49857014,11
10493,-0.4985847,5
13660,-0.49859706,11
4690,-0.4986514,4
5018,-0.49867377,4
10830,-0.49873582,7
5294,-0.49873912,6
8771,-0.49875143,7
8054,-0.49878076,7
8135,-0.49885088,8
10622,-0.4988957,9
