user,item
7609,2055
7609,10904
7609,7760
7609,10875
7609,10902
7609,2230
7609,5453
7609,13743
7610,9902
7610,8986
7610,902
7610,8912
7610,11096
7610,10237
7610,1413
7610,10187
7610,6172
7610,1592
7610,10012
7610,12764
7610,2893
7610,4354
7610,12576
7610,10530
7610,13442
7610,13492
7611,308
7611,335
7611,5965
7611,12192
7611,9923
7611,11898
7611,8483
7611,11725
7611,169
7611,10293
7611,12965
7611,5468
7611,8780
7612,12728
7612,11874
7612,255
7612,8959
7612,4552
7612,2607
7612,159
7612,13454
7612,2957
7613,1
7613,3299
7613,5755
7613,1817
7613,5505
7613,13137
7613,1573
7613,10096
7613,12867
7613,13089
7613,1954
7613,5747
7613,12754
7613,2137
7613,10418
7614,436
7614,7291
7614,13367
7614,9216
7614,8882
7614,4541
7614,1042
7614,3465
7614,1830
7614,3872
7614,6821
7614,12781
7614,1149
7614,12958
7614,6098
7614,7164
7614,10292
7614,1243
7614,25
7614,10214
7614,1893
7614,3939
7614,11874
7614,4412
7614,11757
7614,1685
7614,7389
7614,2199
7614,6191
7614,5248
7614,13335
7614,10573
7614,5354
7614,1523
7614,12186
7614,13144
7614,5458
7614,1469
7614,8537
7614,6407
7614,724
7614,9673
7614,12935
7614,6963
7614,1772
7614,4793
7614,9104
7614,3482
7614,251
7614,1703
7614,3967
7614,7628
7614,11441
7614,107
7614,12917
7614,759
7614,4731
7614,8159
7614,6805
7614,113
7614,6276
7614,13176
7614,10215
7614,1464
7614,5010
7614,4229
7614,5884
7614,2073
7614,2507
7614,9891
7614,1573
7614,1494
7614,8636
7614,2094
7614,5901
7614,13268
7614,12385
7614,3857
7614,10160
7614,11692
7614,5439
7614,1623
7614,8062
7614,8538
7614,5411
7614,12037
7614,8244
7614,3029
7614,223
7614,13479
7614,9746
7614,3011
7614,1877
7614,6501
7614,6873
7614,1614
7614,12237
7614,860
7614,3139
7614,5678
7614,9493
7614,7676
7614,6818
7614,13341
7614,13141
7614,7521
7614,456
7614,481
7614,4481
7614,11333
7614,378
7614,20
7614,2674
7614,4598
7614,11395
7614,447
7614,10419
7614,9714
7614,1008
7614,4696
7614,10265
7614,3046
7614,9068
7615,5780
7615,13
7615,10737
7615,10091
7615,3819
7615,3438
7615,10587
7615,6345
7616,10766
7616,1455
7616,9300
7616,547
7616,10155
7616,3239
7616,12890
7616,7132
7617,10227
7617,7518
7617,10090
7617,8808
7617,7091
7617,11718
7617,8995
7617,6300
7617,5142
7617,7539
7617,4515
7617,12965
7617,516
7617,3370
7617,7329
7617,10152
7617,3412
7617,6087
7617,1800
7617,2068
7617,13240
7617,2331
7617,13259
7617,8540
7617,12737
7617,4489
7617,9291
7617,8818
7618,7115
7618,933
7618,10392
7618,12729
7618,1776
7618,1674
7618,11043
7618,7163
7619,10095
7619,714
7619,3136
7619,8
7619,8601
7619,3648
7619,12790
7619,3920
7620,9043
7620,8755
7620,95
7620,8235
7620,6005
7620,4061
7620,244
7620,13064
7620,4767
7621,9902
7621,13024
7621,159
7621,12822
7621,3047
7621,10343
7621,1446
7621,880
7621,12875
7621,3233
7621,9903
7622,4360
7622,95
7622,11555
7622,12822
7622,428
7622,425
7622,10013
7622,1535
7623,5438
7623,9074
7623,317
7623,12754
7623,8014
7623,5375
7623,8090
7623,432
7623,11441
7623,3822
7623,2607
7623,8017
7623,8533
7623,2424
7623,3807
7623,11425
7623,8908
7623,11930
7623,8481
7623,13348
7624,12127
7624,10117
7624,499
7624,8874
7624,7148
7624,1634
7624,403
7624,13117
7624,5805
7624,8321
7625,9960
7625,10271
7625,767
7625,10091
7625,3837
7625,1885
7625,636
7625,12331
7625,4050
7626,10858
7626,347
7626,3146
7626,894
7626,10174
7626,1528
7626,13642
7626,3350
7627,9973
7627,7242
7627,277
7627,8065
7627,12141
7627,8513
7627,838
7627,9985
7627,4535
7627,3307
7627,7238
7627,12928
7627,3169
7627,3803
7627,12041
7627,11761
7627,13302
7627,13382
7628,404
7628,13108
7628,11341
7628,1635
7628,6517
7628,4134
7628,9694
7628,2638
7628,12777
7628,11567
7628,9899
7628,1780
7628,7461
7628,12794
7628,1905
7628,8711
7629,12754
7629,8935
7629,51
7629,7336
7629,5975
7629,3233
7629,3253
7629,12728
7629,3822
7630,3534
7630,10300
7630,4340
7630,9251
7630,893
7630,3926
7630,5936
7630,11036
7630,3183
7630,4745
7630,4655
7630,1219
7630,1502
7630,2273
7630,1318
7630,4360
7630,11181
7630,974
7630,11358
7630,10063
7630,7400
7630,12630
7631,12926
7631,7444
7631,12202
7631,8111
7631,4988
7631,5641
7631,9288
7631,10502
7631,6268
7631,887
7631,3258
7631,7828
7631,3867
7631,5746
7631,6228
7631,12531
7631,588
7631,2133
7631,13053
7631,1899
7631,11422
7631,10379
7631,13887
7631,11223
7631,7195
7631,11965
7632,8824
7632,951
7632,12105
7632,13885
7632,4483
7632,3392
7632,12353
7632,7784
7633,143
7633,1116
7633,3019
7633,12095
7633,11937
7633,5949
7633,4654
7633,5296
7633,171
7633,13577
7633,3493
7633,4220
7634,4963
7634,10082
7634,347
7634,13142
7634,7520
7634,5133
7634,8778
7634,1528
7634,13303
7634,3469
7634,2904
7634,7209
7634,9834
7634,3597
7634,2885
7634,11330
7634,10262
7634,12199
7634,10915
7634,13090
7635,4552
7635,3082
7635,596
7635,12614
7635,13521
7635,8753
7635,2421
7635,8766
7635,9306
7635,3207
7635,3121
7635,3272
7635,3942
7635,12764
7635,3249
7635,4700
7635,93
7635,12881
7635,1605
7635,3462
7635,632
7635,9297
7635,9096
7635,368
7635,12815
7635,12752
7635,1361
7635,12791
7635,8619
7636,11532
7636,12539
7636,736
7636,9998
7636,8322
7636,4801
7636,4582
7636,13673
7636,6647
7636,8805
7637,11567
7637,2447
7637,7461
7637,707
7637,11388
7637,3275
7637,13332
7637,4670
7638,7340
7638,13966
7638,6910
7638,12108
7638,386
7638,8993
7638,10885
7638,11745
7638,7370
7638,9401
7638,9161
7638,570
7638,3910
7638,4397
7638,2770
7638,10931
7638,11573
7638,3085
7638,13969
7638,13608
7638,10440
7638,12802
7639,8090
7639,10419
7639,754
7639,12653
7639,3054
7639,6424
7639,1436
7639,2424
7639,12733
7639,2353
7639,6731
7639,10867
7640,12981
7640,5975
7640,9928
7640,7163
7640,3207
7640,3855
7640,13024
7640,11396
7640,4961
7640,378
7640,1450
7640,6491
7640,1990
7640,4541
7640,2880
7640,9903
7640,1491
7640,2178
7640,11708
7640,1640
7640,10680
7640,11484
7640,7175
7640,12864
7641,3018
7641,7121
7641,729
7641,12721
7641,4220
7641,3128
7641,6358
7641,687
7641,13879
7641,1828
7641,334
7641,4446
7641,5864
7641,1311
7641,1083
7641,11474
7641,8692
7641,12379
7641,8686
7641,12845
7642,166
7642,4447
7642,8937
7642,807
7642,7945
7642,13240
7642,2891
7642,10993
7642,13121
7642,12737
7642,1652
7642,9688
7642,13694
7642,4861
7642,9951
7643,12893
7643,8513
7643,12060
7643,8815
7643,4889
7643,4650
7643,8859
7643,9268
7643,6795
7643,64
7643,3617
7643,9629
7643,3050
7643,7383
7643,6028
7643,12010
7643,1575
7643,2017
7643,13630
7643,1653
7643,11761
7643,10537
7643,13221
7643,9600
7643,8780
7643,12141
7644,10252
7644,10776
7644,414
7644,11672
7644,7087
7644,9893
7644,989
7644,137
7644,12833
7644,7388
7644,10052
7645,6201
7645,1264
7645,11644
7645,13507
7645,2032
7645,566
7645,10707
7645,6651
7646,150
7646,2338
7646,7380
7646,12867
7646,12769
7646,12735
7646,7213
7646,8809
7646,1780
7646,13355
7646,6347
7646,7211
7647,12750
7647,6120
7647,9195
7647,7417
7647,1464
7647,3510
7647,12764
7647,8909
7647,4427
7647,183
7647,1436
7647,6122
7647,2262
7647,5014
7647,4673
7647,8487
7647,1183
7647,413
7647,10547
7647,90
7647,8497
7647,12781
7647,9487
7647,12728
7648,12941
7648,11387
7648,110
7648,12018
7648,8836
7648,3001
7648,2412
7648,12728
7648,9126
7648,10012
7649,4816
7649,10854
7649,7147
7649,11855
7649,5017
7649,13296
7649,7142
7649,6309
7649,8839
7649,4365
7649,3187
7649,259
7649,9647
7649,1750
7649,346
7649,62
7649,9881
7649,12482
7649,12880
7649,4589
7649,3500
7649,4815
7649,6621
7649,9431
7649,8745
7649,591
7649,12334
7649,7725
7649,9241
7649,398
7649,7102
7649,3596
7649,8659
7649,126
7649,6052
7649,543
7649,11180
7649,9055
7649,6081
7649,10026
7650,7080
7650,11504
7650,6837
7650,12539
7650,6287
7650,10561
7650,3341
7650,6893
7650,1330
7650,6967
7650,3886
7650,895
7650,2161
7650,11532
7650,10452
7650,4346
7650,4807
7650,14011
7650,4940
7650,2994
7650,4660
7650,7589
7650,10062
7650,12787
7650,606
7650,8912
7650,8368
7650,2749
7650,3866
7650,9992
7650,682
7650,11940
7650,6211
7650,39
7650,10831
7650,5879
7650,11055
7651,10052
7651,908
7651,5809
7651,473
7651,9235
7651,3534
7651,11387
7651,5804
7652,12743
7652,2405
7652,6412
7652,208
7652,11482
7652,2890
7652,13119
7652,6950
7653,5147
7653,571
7653,12036
7653,13425
7653,1531
7653,2097
7653,10407
7653,4676
7654,8354
7654,358
7654,11936
7654,12875
7654,3156
7654,1800
7654,10443
7654,6801
7655,11948
7655,13090
7655,296
7655,12792
7655,3368
7655,11226
7655,4980
7655,3350
7655,4667
7655,13239
7655,6721
7655,3423
7655,11212
7655,3650
7655,6370
7655,7859
7655,1457
7655,5282
7655,11726
7655,3043
7655,3119
7655,6397
7655,1889
7655,10270
7655,4842
7655,11570
7655,7469
7655,11801
7655,9558
7655,13452
7655,4077
7655,9800
7655,4354
7655,4414
7655,4732
7655,9886
7655,3321
7655,5842
7655,12947
7655,10438
7655,7134
7655,4725
7655,10216
7655,221
7655,4482
7655,819
7655,10991
7655,9701
7655,7683
7656,12750
7656,11540
7656,628
7656,11547
7656,7654
7656,3268
7656,1876
7656,12855
7656,6120
7656,8734
7657,657
7657,971
7657,4532
7657,13003
7657,8750
7657,12690
7657,5891
7657,10490
7657,2484
7657,9715
7657,13813
7657,2045
7657,4351
7658,12660
7658,13198
7658,1763
7658,3730
7658,10853
7658,6717
7658,2345
7658,7941
7658,6112
7658,4274
7658,4893
7658,1978
7658,5204
7658,3275
7658,5719
7658,2896
7658,10106
7658,286
7658,5887
7658,2623
7658,4237
7658,9
7658,13148
7658,4416
7658,2390
7658,10112
7658,13110
7658,2188
7658,11416
7658,6423
7658,11183
7659,791
7659,13232
7659,12330
7659,776
7659,8652
7659,1633
7659,8888
7659,1438
7659,12794
7659,13579
7659,10346
7659,87
7659,8468
7659,12903
7659,1780
7659,10354
7660,12450
7660,8835
7660,8915
7660,13733
7660,12027
7660,13549
7660,1899
7660,5533
7660,3669
7660,2427
7660,2896
7660,9636
7660,9955
7660,7178
7660,6411
7660,4438
7660,13086
7660,6603
7660,3300
7660,5864
7660,12202
7660,10150
7660,8711
7660,791
7660,10921
7660,10729
7660,3275
7660,4799
7660,10591
7660,1347
7660,13471
7660,7861
7660,1355
7660,11629
7660,7248
7660,11835
7661,4352
7661,234
7661,13345
7661,12845
7661,1626
7661,1999
7661,10016
7661,3407
7662,251
7662,2365
7662,3939
7662,10490
7662,10098
7662,8802
7662,7676
7662,7653
7662,1617
7662,13644
7662,3723
7662,7868
7663,4499
7663,12730
7663,13505
7663,3063
7663,9897
7663,1049
7663,4418
7663,13043
7663,134
7663,6779
7663,2893
7663,1493
7663,5372
7663,1602
7663,7489
7663,1150
7663,8135
7663,4408
7663,11940
7663,5925
7663,13967
7663,4482
7663,2965
7663,4353
7663,5928
7663,7092
7663,5667
7663,2957
7663,182
7663,11611
7663,5805
7663,5889
7663,9347
7663,5750
7663,11390
7663,522
7663,4616
7663,652
7663,8912
7663,9665
7663,7125
7663,5660
7663,10223
7664,7518
7664,8687
7664,216
7664,10132
7664,4535
7664,7240
7664,3229
7664,996
7664,11405
7664,2937
7664,7307
7665,12263
7665,13146
7665,1933
7665,4372
7665,9902
7665,10293
7665,2997
7665,9963
7665,10969
7665,6503
7665,5750
7665,3043
7665,5946
7665,4919
7665,7517
7665,3826
7665,11329
7665,744
7665,10385
7665,2075
7665,4766
7665,274
7665,12936
7665,9240
7665,298
7665,10082
7665,12895
7665,1481
7665,12185
7665,10237
7666,4542
7666,7781
7666,5627
7666,10502
7666,755
7666,5872
7666,8014
7666,9029
7666,7309
7666,10343
7666,2965
7666,2942
7666,2888
7666,3502
7666,7419
7666,10081
7666,3667
7666,11368
7666,10928
7666,8812
7666,13033
7667,1271
7667,11309
7667,9494
7667,2515
7667,6021
7667,5675
7667,7841
7667,1541
7667,12701
7667,9171
7667,8452
7667,2270
7667,8395
7667,13151
7667,3339
7667,7174
7668,4866
7668,1299
7668,3105
7668,5002
7668,2665
7668,5284
7668,2506
7668,9050
7668,1027
7668,2310
7668,8671
7668,5470
7668,11356
7668,5283
7668,12331
7668,8306
7668,12005
7668,11110
7668,9120
7668,4383
7668,220
7668,10447
7668,179
7668,7231
7668,4798
7668,10632
7668,6773
7668,8989
7668,1751
7668,4544
7668,10964
7668,12076
7668,938
7668,12934
7668,9042
7668,1435
7668,11352
7668,3437
7668,7254
7668,1876
7668,8722
7668,981
7668,1936
7668,5600
7668,92
7668,11201
7668,665
7668,5036
7668,13099
7668,10576
7668,9491
7668,8216
7668,13154
7668,1733
7668,4890
7668,6436
7668,2931
7668,8899
7668,3059
7668,7532
7668,13140
7668,12613
7668,9841
7668,1452
7668,5289
7668,13135
7669,2969
7669,9903
7669,8636
7669,11365
7669,4709
7669,12867
7669,6575
7669,5737
7669,8925
7669,4555
7669,3760
7669,2137
7669,8645
7669,2546
7669,1912
7669,1700
7669,10306
7669,11808
7669,12866
7669,5197
7669,2061
7669,4554
7669,6015
7669,8681
7669,9297
7669,1239
7669,12215
7669,7388
7669,9158
7669,1776
7669,7297
7669,2880
7669,8514
7669,1278
7669,5215
7669,1544
7669,10867
7669,9427
7669,5854
7669,9893
7670,12833
7670,8511
7670,767
7670,8564
7670,3036
7670,1626
7670,471
7670,13181
7670,1637
7670,7532
7671,8469
7671,8
7671,12536
7671,12994
7671,6089
7671,4939
7671,12025
7671,8986
7672,10036
7672,1084
7672,7802
7672,110
7672,10878
7672,1543
7672,12814
7672,4804
7673,6130
7673,7829
7673,11343
7673,11504
7673,2971
7673,10785
7673,8540
7673,4754
7673,13101
7673,3821
7673,586
7673,1726
7673,7871
7673,7383
7673,1453
7673,4703
7673,3412
7673,169
7673,384
7673,13850
7673,1399
7673,11321
7673,10013
7673,12765
7673,9312
7673,7333
7673,11429
7674,10520
7674,6621
7674,8531
7674,7147
7674,4043
7674,3693
7674,13312
7674,9567
7674,4828
7674,302
7674,1431
7674,6310
7674,1992
7674,4550
7674,5395
7674,8839
7674,547
7674,2694
7674,10347
7674,2205
7674,8508
7674,10305
7674,7882
7674,13182
7675,13291
7675,1386
7675,9467
7675,111
7675,9554
7675,4910
7675,13699
7675,5994
7676,103
7676,12895
7676,12158
7676,2089
7676,8905
7676,5782
7676,8574
7676,5917
7676,12882
7676,13116
7676,9902
7676,3036
7676,9672
7676,13063
7676,6320
7676,9301
7677,1930
7677,8469
7677,7268
7677,12343
7677,5246
7677,13012
7677,5938
7677,4787
7677,7194
7677,4724
7677,2420
7677,8
7677,8496
7677,1626
7677,188
7677,1079
7677,10491
7677,13224
7677,13168
7677,1501
7677,1678
7677,1634
7677,4949
7677,8725
7677,8284
7677,603
7677,10746
7677,6942
7677,7257
7677,248
7677,7154
7677,1586
7677,9298
7677,746
7677,4690
7677,502
7677,10657
7677,8691
7677,4584
7677,9018
7678,320
7678,9502
7678,8600
7678,3833
7678,10455
7678,4574
7678,13506
7678,9434
7678,3593
7678,4512
7678,12434
7678,9637
7678,11729
7678,10616
7678,4045
7678,8916
7678,13333
7679,6733
7679,10346
7679,404
7679,12794
7679,9288
7679,7461
7679,9080
7679,2426
7679,13507
7679,2896
7679,1937
7679,8475
7679,10320
7679,2030
7679,1665
7679,11341
7679,11812
7679,11416
7679,11567
7679,13044
7680,8
7680,4702
7680,4068
7680,471
7680,6033
7680,1637
7680,10052
7680,4770
7680,110
7680,2239
7680,7228
7680,4493
7680,8301
7680,8161
7680,637
7680,4508
7680,13116
7681,159
7681,2046
7681,2923
7681,12940
7681,12855
7681,9944
7681,8497
7681,10107
7681,1961
7681,12992
7681,1674
7681,8958
7682,11516
7682,13460
7682,621
7682,13028
7682,21
7682,9964
7682,4573
7682,1501
7682,6303
7682,12929
7682,7706
7682,1771
7682,10175
7682,3036
7682,8277
7682,8311
7682,590
7682,4955
7682,11695
7682,2393
7682,242
7682,7584
7682,103
7682,11086
7682,4648
7682,11715
7682,8511
7682,11792
7682,8527
7682,12845
7682,3411
7682,8707
7682,8089
7682,6776
7682,5991
7682,10117
7682,1999
7682,7154
7682,11563
7682,8725
7682,9370
7682,7730
7682,11006
7682,1099
7682,4508
7682,1109
7682,10530
7682,9106
7682,8820
7683,68
7683,2122
7683,3028
7683,13078
7683,11454
7683,10261
7683,7323
7683,8645
7683,1815
7683,13208
7683,3198
7683,5288
7684,13289
7684,2884
7684,10627
7684,156
7684,11711
7684,6557
7684,13534
7684,7088
7685,4976
7685,8679
7685,95
7685,12408
7685,4925
7685,4514
7685,7955
7685,1132
7685,11520
7685,2749
7685,736
7685,7949
7685,7282
7685,1363
7685,2716
7685,10755
7685,8694
7685,12175
7685,8663
7685,13425
7686,10265
7686,1802
7686,7936
7686,295
7686,8743
7686,2058
7686,10415
7686,3836
7687,7191
7687,8514
7687,150
7687,8602
7687,5526
7687,7334
7687,2209
7687,1030
7687,13307
7687,4051
7687,7685
7687,7323
7688,10378
7688,12005
7688,431
7688,12861
7688,4210
7688,9580
7688,2665
7688,1172
7688,14084
7688,3745
7688,6075
7689,310
7689,1916
7689,5463
7689,12059
7689,11505
7689,9945
7689,6052
7689,8791
7689,2694
7689,12924
7689,3701
7689,5892
7690,375
7690,12020
7690,9938
7690,565
7690,7890
7690,2925
7690,7241
7690,2084
7690,11696
7690,10081
7690,8485
7690,558
7690,7121
7690,12158
7690,1931
7690,8544
7691,9002
7691,10220
7691,33
7691,11432
7691,4358
7691,9024
7691,3833
7691,2439
7691,11527
7691,5126
7691,8441
7692,169
7692,1609
7692,6194
7692,11343
7692,8687
7692,11689
7692,7346
7692,11029
7692,2317
7692,8195
7692,13101
7692,5049
7692,7139
7693,13947
7693,6015
7693,11091
7693,13190
7693,7769
7693,13504
7693,9173
7693,5891
7693,5267
7693,7685
7693,4357
7693,12885
7693,657
7693,3111
7693,11547
7693,7312
7693,7621
7693,2924
7693,4552
7693,574
7693,10143
7693,2045
7693,12932
7693,1434
7693,12968
7693,8492
7693,10967
7693,4526
7694,12788
7694,8487
7694,5973
7694,11752
7694,5302
7694,4489
7694,10261
7694,218
7694,12614
7694,7391
7694,8991
7694,6274
7694,9021
7694,573
7694,2045
7694,2996
7694,1500
7694,12227
7694,2475
7694,11553
7694,12145
7694,8636
7694,12750
7695,10157
7695,1466
7695,7216
7695,406
7695,10012
7695,4464
7695,12768
7695,5948
7696,10019
7696,7388
7696,113
7696,5882
7696,4674
7696,3785
7696,1621
7696,11896
7696,4543
7697,9099
7697,3032
7697,9229
7697,347
7697,9749
7697,4753
7697,11349
7697,7372
7698,11325
7698,9454
7698,8884
7698,11803
7698,11313
7698,11913
7698,1756
7698,5236
7698,3875
7698,1509
7698,2890
7698,8523
7698,10482
7698,6412
7698,6243
7698,4420
7698,13229
7698,4419
7698,3141
7698,6494
7698,10310
7698,9705
7698,617
7698,10198
7698,13608
7698,2259
7698,4994
7698,10871
7698,1513
7698,13088
7698,7340
7698,2183
7698,11573
7698,7370
7699,564
7699,10662
7699,8732
7699,502
7699,4392
7699,1734
7699,7693
7699,1529
7699,10078
7699,10042
7699,8691
7699,1045
7699,6400
7699,13781
7699,1915
7699,7475
7700,799
7700,13072
7700,10786
7700,2602
7700,5113
7700,4010
7700,7383
7700,3815
7700,13522
7700,11867
7700,8547
7700,2007
7700,6595
7700,13172
7700,3005
7700,7657
7701,9447
7701,11340
7701,47
7701,11813
7701,3022
7701,7097
7701,2359
7701,2142
7701,11721
7701,3776
7701,7260
7702,1
7702,3190
7702,7380
7702,1458
7702,4981
7702,11454
7702,2880
7702,8522
7702,8619
7702,11755
7702,1782
7702,6886
7702,12781
7702,3179
7702,7369
7703,11911
7703,11330
7703,13068
7703,5000
7703,7226
7703,10317
7703,5842
7703,10802
7703,2246
7703,10561
7703,4706
7703,3210
7703,13600
7703,3131
7703,13085
7703,1672
7703,10609
7703,10040
7703,5973
7703,12800
7703,6162
7703,4443
7703,6353
7703,8940
7703,12107
7703,9342
7703,4812
7703,7
7703,11432
7703,8657
7703,10068
7703,3195
7703,9150
7703,11527
7703,460
7703,7134
7703,2135
7703,11536
7703,10082
7703,7636
7704,7829
7704,13929
7704,1307
7704,12776
7704,4675
7704,6543
7704,2168
7704,1594
7704,14018
7704,4116
7704,6664
7705,603
7705,744
7705,3411
7705,12127
7705,10117
7705,10164
7705,4411
7705,9515
7705,3407
7705,12845
7705,3898
7705,4392
7706,9021
7706,466
7706,11396
7706,12980
7706,3069
7706,209
7706,9995
7706,5747
7707,1086
7707,2540
7707,5506
7707,12269
7707,10535
7707,12186
7707,6040
7707,11386
7707,1674
7707,7722
7707,12958
7707,3857
7707,4731
7708,999
7708,10762
7708,9493
7708,2094
7708,4354
7708,2996
7708,7778
7708,2174
7708,11840
7708,10951
7708,7092
7708,1558
7708,4980
7708,13218
7708,3125
7708,7216
7709,13253
7709,1470
7709,5300
7709,226
7709,10387
7709,1573
7709,13985
7709,3855
7710,13236
7710,5085
7710,9425
7710,791
7710,10115
7710,4797
7710,12848
7710,5935
7711,1227
7711,10665
7711,8080
7711,120
7711,10946
7711,5218
7711,13261
7711,9470
7711,3923
7711,3881
7711,11845
7711,9169
7711,11830
7711,10524
7711,3475
7711,7444
7711,13282
7712,9631
7712,10660
7712,839
7712,11497
7712,7514
7712,9580
7712,3486
7712,2501
7712,11437
7712,4646
7712,8892
7713,11478
7713,398
7713,8051
7713,543
7713,8806
7713,2884
7713,11723
7713,7102
7714,14055
7714,11547
7714,49
7714,10648
7714,5747
7714,174
7714,413
7714,13083
7714,3228
7715,618
7715,4237
7715,5416
7715,12650
7715,10112
7715,12699
7715,7484
7715,12610
7715,4626
7715,7202
7715,12571
7715,5190
7715,6411
7716,8562
7716,1634
7716,7530
7716,349
7716,7154
7716,1490
7716,12857
7716,4787
7717,11509
7717,1633
7717,8685
7717,810
7717,10354
7717,2179
7717,12998
7717,6176
7718,893
7718,587
7718,1444
7718,12955
7718,10337
7718,11498
7718,4664
7718,11279
7718,1109
7718,7913
7718,13293
7718,2153
7718,2970
7719,10082
7719,9308
7719,1145
7719,9067
7719,4393
7719,2419
7719,173
7719,13502
7719,3173
7720,12152
7720,11507
7720,999
7720,7759
7720,5901
7720,5248
7720,3285
7720,13450
7720,5815
7720,6878
7721,9269
7721,3500
7721,6281
7721,1234
7721,7874
7721,4152
7721,12059
7721,2947
7722,11567
7722,2263
7722,8567
7722,1190
7722,12363
7722,6810
7722,13375
7722,7092
7723,274
7723,4702
7723,9902
7723,1639
7723,6033
7723,13909
7723,4353
7723,11354
7723,13859
7723,13352
7723,5260
7723,8653
7723,12968
7723,5365
7723,10686
7724,12875
7724,1932
7724,8751
7724,992
7724,11585
7724,3126
7724,12822
7724,7208
7725,13544
7725,3183
7725,10237
7725,110
7725,10200
7725,4521
7725,12734
7725,9609
7726,4393
7726,63
7726,11969
7726,13068
7726,1511
7726,1545
7726,5841
7726,4963
7727,10101
7727,11331
7727,209
7727,13295
7727,7502
7727,8593
7727,2618
7727,433
7727,13531
7727,7626
7727,9021
7727,10889
7728,13244
7728,12613
7728,325
7728,12533
7728,9273
7728,2146
7728,426
7728,13709
7728,9415
7728,11974
7729,936
7729,3087
7729,4352
7729,12870
7729,10053
7729,8627
7729,6193
7729,8725
7729,2939
7729,13528
7729,4435
7729,5913
7730,11081
7730,12008
7730,404
7730,12105
7730,8162
7730,10937
7730,3019
7730,1563
7730,12767
7730,6552
7730,8764
7731,2999
7731,498
7731,13407
7731,13818
7731,1511
7731,1755
7731,11416
7731,3043
7732,9526
7732,12063
7732,700
7732,11479
7732,2816
7732,8680
7732,2719
7732,765
7732,12971
7732,1889
7732,5665
7733,7685
7733,524
7733,10387
7733,10012
7733,2880
7733,3304
7733,9176
7733,5896
7734,7122
7734,7407
7734,267
7734,13471
7734,3393
7734,6145
7734,2179
7734,1534
7734,12970
7734,3834
7734,4460
7735,8754
7735,11335
7735,865
7735,11405
7735,3370
7735,8787
7735,2389
7735,308
7735,13035
7735,3312
7735,5753
7736,4418
7736,12066
7736,4508
7736,10070
7736,687
7736,8573
7736,10818
7736,10276
7736,8725
7736,8686
7736,8660
7736,110
7736,3411
7736,3196
7736,1626
7736,9965
7736,11530
7736,2272
7736,12990
7736,11387
7736,10126
7736,12875
7737,12750
7737,83
7737,8522
7737,508
7737,12780
7737,3080
7737,12981
7737,6097
7738,2993
7738,10325
7738,195
7738,13034
7738,4501
7738,3082
7738,5861
7738,159
7738,13196
7738,1880
7738,1051
7738,4495
7738,9157
7738,1878
7738,2009
7738,11491
7738,10101
7738,11485
7738,10015
7738,12981
7739,11474
7739,7444
7739,8143
7739,12277
7739,10874
7739,13594
7739,1763
7739,3998
7739,2345
7739,261
7739,2278
7739,8567
7739,10814
7739,5424
7739,3493
7739,4220
7739,13261
7739,2932
7739,1991
7739,3302
7739,10591
7739,8028
7739,672
7739,9879
7739,13189
7739,2606
7739,3527
7739,10351
7739,1190
7739,13111
7739,5748
7739,307
7739,10324
7739,6126
7740,788
7740,11461
7740,9910
7740,247
7740,5797
7740,2967
7740,7219
7740,495
7740,12302
7740,11484
7740,8230
7740,452
7740,5941
7740,12855
7740,1655
7740,7376
7741,180
7741,2971
7741,7519
7741,682
7741,3027
7741,11384
7741,1773
7741,8747
7741,11873
7741,13300
7741,2710
7741,4918
7741,13025
7741,2106
7741,7264
7742,6263
7742,4480
7742,2866
7742,3287
7742,12206
7742,6901
7742,8868
7742,11352
7742,9619
7742,3129
7742,9997
7742,3217
7742,7785
7742,179
7742,12615
7742,13082
7742,4571
7742,9614
7742,13457
7742,9273
7742,2814
7742,2146
7742,13140
7742,2605
7742,12516
7742,5099
7742,8610
7742,8810
7742,4890
7742,1139
7742,2105
7742,4869
7742,13769
7742,3664
7742,8246
7742,13005
7742,10576
7742,2320
7742,8768
7742,3782
7742,5324
7742,7508
7742,11833
7742,3792
7742,7256
7742,12785
7742,2088
7742,3409
7742,7531
7742,3837
7742,12839
7742,3670
7742,11463
7742,10476
7742,6071
7742,1107
7742,7830
7742,8989
7742,5278
7742,6143
7742,4695
7742,1714
7742,13220
7742,4491
7742,8751
7742,1489
7742,4459
7742,9351
7742,13285
7742,13154
7742,2138
7742,1892
7742,10205
7742,790
7742,2595
7742,4599
7742,9174
7742,11424
7742,1435
7742,9199
7742,12725
7742,13552
7742,6495
7742,6694
7742,12934
7742,5083
7742,13686
7742,6442
7742,13558
7742,8690
7742,12331
7742,4387
7742,6581
7742,10810
7742,6088
7742,10381
7742,13394
7742,6548
7742,8715
7742,3671
7742,13381
7742,6803
7743,4524
7743,9123
7743,13985
7743,2848
7743,10936
7743,1196
7743,3747
7743,12720
7743,1013
7743,7853
7743,2752
7743,250
7743,5884
7743,786
7743,8605
7743,959
7743,8832
7743,5513
7743,10490
7743,7969
7743,14032
7743,3108
7743,218
7743,3256
7743,6699
7743,8798
7743,5850
7743,1727
7743,1255
7743,13730
7743,5947
7743,8073
7743,8801
7743,5997
7743,12628
7743,699
7743,4684
7743,1077
7743,9153
7743,8551
7743,4538
7744,13864
7744,10532
7744,6302
